state,county,candidate,party,total_votes,percent_dem,percent_rep
New York,Chautauqua County,Joe Biden,DEM,23087,,
New York,Chemung County,Donald Trump,REP,21922,0.568546086,0.431453914
New York,Chemung County,Joe Biden,DEM,16636,,
New York,Chenango County,Donald Trump,REP,13482,0.619235716,0.380764284
New York,Chenango County,Joe Biden,DEM,8290,,
New York,Clinton County,Joe Biden,DEM,18364,0.526521016,0.473478984
New York,Clinton County,Donald Trump,REP,16514,,
New York,Columbia County,Joe Biden,DEM,20386,0.584964132,0.415035868
New York,Columbia County,Donald Trump,REP,14464,,
New York,Cortland County,Donald Trump,REP,10789,0.509925324,0.490074676
New York,Cortland County,Joe Biden,DEM,10369,,
New York,Delaware County,Donald Trump,REP,13387,0.59418553,0.40581447
New York,Delaware County,Joe Biden,DEM,9143,,
New York,Dutchess County,Joe Biden,DEM,81443,0.549121802,0.450878198
New York,Dutchess County,Donald Trump,REP,66872,,
New York,Erie County,Joe Biden,DEM,267174,0.574937433,0.425062567
New York,Erie County,Donald Trump,REP,197527,,
New York,Essex County,Joe Biden,DEM,9947,0.525656608,0.474343392
New York,Essex County,Donald Trump,REP,8976,,
New York,Franklin County,Donald Trump,REP,9668,0.510966651,0.489033349
New York,Franklin County,Joe Biden,DEM,9253,,
New York,Fulton County,Donald Trump,REP,15378,0.659745163,0.340254837
New York,Fulton County,Joe Biden,DEM,7931,,
New York,Genesee County,Donald Trump,REP,18876,0.662292551,0.337707449
New York,Genesee County,Joe Biden,DEM,9625,,
New York,Greene County,Donald Trump,REP,14271,0.579721331,0.420278669
New York,Greene County,Joe Biden,DEM,10346,,
New York,Hamilton County,Donald Trump,REP,2225,0.653834852,0.346165148
New York,Hamilton County,Joe Biden,DEM,1178,,
New York,Herkimer County,Donald Trump,REP,18870,0.65504912,0.34495088
New York,Herkimer County,Joe Biden,DEM,9937,,
New York,Jefferson County,Donald Trump,REP,25629,0.596911683,0.403088317
New York,Jefferson County,Joe Biden,DEM,17307,,
New York,Kings County,Joe Biden,DEM,703310,0.7762101,0.2237899
New York,Kings County,Donald Trump,REP,202772,,
New York,Lewis County,Donald Trump,REP,8894,0.699323793,0.300676207
New York,Lewis County,Joe Biden,DEM,3824,,
New York,Livingston County,Donald Trump,REP,18182,0.593039564,0.406960436
New York,Livingston County,Joe Biden,DEM,12477,,
New York,Madison County,Donald Trump,REP,18408,0.554207436,0.445792564
New York,Madison County,Joe Biden,DEM,14807,,
New York,Monroe County,Joe Biden,DEM,225746,0.607812992,0.392187008
New York,Monroe County,Donald Trump,REP,145661,,
New York,Montgomery County,Donald Trump,REP,12745,0.61504681,0.38495319
New York,Montgomery County,Joe Biden,DEM,7977,,
New York,Nassau County,Joe Biden,DEM,396504,0.548248113,0.451751887
New York,Nassau County,Donald Trump,REP,326716,,
New York,New York County,Joe Biden,DEM,603040,0.876225072,0.123774928
New York,New York County,Donald Trump,REP,85185,,
New York,Niagara County,Donald Trump,REP,56068,0.54916403,0.45083597
New York,Niagara County,Joe Biden,DEM,46029,,
New York,Oneida County,Donald Trump,REP,57180,0.579055566,0.420944434
New York,Oneida County,Joe Biden,DEM,41567,,
New York,Onondaga County,Joe Biden,DEM,138894,0.605168335,0.394831665
New York,Onondaga County,Donald Trump,REP,90619,,
New York,Ontario County,Donald Trump,REP,29039,0.500120557,0.499879443
New York,Ontario County,Joe Biden,DEM,29025,,
New York,Orange County,Donald Trump,REP,84996,0.500919378,0.499080622
New York,Orange County,Joe Biden,DEM,84684,,
New York,Orleans County,Donald Trump,REP,12126,0.684581945,0.315418055
New York,Orleans County,Joe Biden,DEM,5587,,
New York,Oswego County,Donald Trump,REP,32138,0.60317937,0.39682063
New York,Oswego County,Joe Biden,DEM,21143,,
New York,Otsego County,Donald Trump,REP,14382,0.525715539,0.474284461
New York,Otsego County,Joe Biden,DEM,12975,,
New York,Putnam County,Donald Trump,REP,29283,0.539918136,0.460081864
New York,Putnam County,Joe Biden,DEM,24953,,
New York,Queens County,Joe Biden,DEM,569038,0.727946547,0.272053453
New York,Queens County,Donald Trump,REP,212665,,
New York,Rensselaer County,Joe Biden,DEM,40969,0.528843796,0.471156204
New York,Rensselaer County,Donald Trump,REP,36500,,
New York,Richmond County,Donald Trump,REP,123320,0.575409324,0.424590676
New York,Richmond County,Joe Biden,DEM,90997,,
New York,Rockland County,Joe Biden,DEM,75802,0.508779231,0.491220769
New York,Rockland County,Donald Trump,REP,73186,,
New York,St. Lawrence County,Donald Trump,REP,24608,0.559667038,0.440332962
New York,St. Lawrence County,Joe Biden,DEM,19361,,
New York,Saratoga County,Joe Biden,DEM,68471,0.527609111,0.472390889
New York,Saratoga County,Donald Trump,REP,61305,,
New York,Schenectady County,Joe Biden,DEM,42465,0.580075404,0.419924596
New York,Schenectady County,Donald Trump,REP,30741,,
New York,Schoharie County,Donald Trump,REP,9903,0.649462225,0.350537775
New York,Schoharie County,Joe Biden,DEM,5345,,
New York,Schuyler County,Donald Trump,REP,5621,0.590193196,0.409806804
New York,Schuyler County,Joe Biden,DEM,3903,,
New York,Seneca County,Donald Trump,REP,8329,0.546414748,0.453585252
New York,Seneca County,Joe Biden,DEM,6914,,
New York,Steuben County,Donald Trump,REP,29474,0.651157653,0.348842347
New York,Steuben County,Joe Biden,DEM,15790,,
New York,Suffolk County,Donald Trump,REP,381253,0.500152176,0.499847824
New York,Suffolk County,Joe Biden,DEM,381021,,
New York,Sullivan County,Donald Trump,REP,18665,0.546495286,0.453504714
New York,Sullivan County,Joe Biden,DEM,15489,,
New York,Tioga County,Donald Trump,REP,14791,0.605568066,0.394431934
New York,Tioga County,Joe Biden,DEM,9634,,
New York,Tompkins County,Joe Biden,DEM,33619,0.751850609,0.248149391
New York,Tompkins County,Donald Trump,REP,11096,,
New York,Ulster County,Joe Biden,DEM,57970,0.606634575,0.393365425
New York,Ulster County,Donald Trump,REP,37590,,
New York,Warren County,Donald Trump,REP,17699,0.500806429,0.499193571
New York,Warren County,Joe Biden,DEM,17642,,
New York,Washington County,Donald Trump,REP,15941,0.579546281,0.420453719
New York,Washington County,Joe Biden,DEM,11565,,
New York,Wayne County,Donald Trump,REP,26204,0.600183234,0.399816766
New York,Wayne County,Joe Biden,DEM,17456,,
New York,Westchester County,Joe Biden,DEM,312371,0.68339955,0.31660045
New York,Westchester County,Donald Trump,REP,144713,,
New York,Wyoming County,Donald Trump,REP,13898,0.732591851,0.267408149
New York,Wyoming County,Joe Biden,DEM,5073,,
New York,Yates County,Donald Trump,REP,6208,0.595377386,0.404622614
New York,Yates County,Joe Biden,DEM,4219,,
North Carolina,Alamance County,Donald Trump,REP,46056,0.542594927,0.457405073
North Carolina,Alamance County,Joe Biden,DEM,38825,,
North Carolina,Alexander County,Donald Trump,REP,15888,0.793091399,0.206908601
North Carolina,Alexander County,Joe Biden,DEM,4145,,
North Carolina,Alleghany County,Donald Trump,REP,4527,0.752868784,0.247131216
North Carolina,Alleghany County,Joe Biden,DEM,1486,,
North Carolina,Anson County,Joe Biden,DEM,5789,0.521062106,0.478937894
North Carolina,Anson County,Donald Trump,REP,5321,,
North Carolina,Ashe County,Donald Trump,REP,11451,0.733333333,0.266666667
North Carolina,Ashe County,Joe Biden,DEM,4164,,
North Carolina,Avery County,Donald Trump,REP,7172,0.765993805,0.234006195
North Carolina,Avery County,Joe Biden,DEM,2191,,
North Carolina,Beaufort County,Donald Trump,REP,16437,0.630494822,0.369505178
North Carolina,Beaufort County,Joe Biden,DEM,9633,,
North Carolina,Bertie County,Joe Biden,DEM,5939,0.608753588,0.391246412
North Carolina,Bertie County,Donald Trump,REP,3817,,
North Carolina,Bladen County,Donald Trump,REP,9676,0.569109517,0.430890483
North Carolina,Bladen County,Joe Biden,DEM,7326,,
North Carolina,Brunswick County,Donald Trump,REP,55850,0.626401974,0.373598026
North Carolina,Brunswick County,Joe Biden,DEM,33310,,
